budget,genres,keywords,popularity,release_date,revenue,runtime,title,vote_average,vote_count,cast,crew,adapted
50000000,"Crime,Drama,Mystery,Thriller","houseboat,heart,investigation,police,ex-cop,suspense,heart transplant,fbi profiler",10.089065,2002/8/4,26199517,110.0,Blood Work,6.1,206,"Terry McCaleb,Jasper 'Buddy' Noone,Dr. Bonnie Fox,Graciella Rivers,Detective Jaye Winston,Detective Ronaldo Arrango,Detective John Waller,Raymond Torres,Mr. Toliver,James Lockridge,Mrs. Cordell,Mikhail Bolotov,Reporter #1,Reporter #2,Mrs. Kang,Mr. Kang,Captain,Restaurant Manager",Clint Eastwood,0
50000000,"Drama,Thriller,Crime",duringcreditsstinger,13.391833,2009/2/3,60161391,118.0,The International,6.0,368,"Louis Salinger,Eleanor Whitman,Wilhelm Wexler,Jonas Skarssen,The Consultant,Viktor Haas,Martin White,Francis Ehames,New York D.A.,Detective Bernie Ward,Sam Purvitz,Dr. Isaacson,Al Moody,Detective Gloria Hubbard,Eli Cassel,Thomas Schumer,Doctor,Klaus Diemer,Chief Inspector Reinhard Schmidt,Dietmar Berghoff,Carabinieri Captain,Commissioner Villon,Milan Sniper,Calvini's Chief of Staff,Café Barista,General Charles Motomba,Cassian Skarssen,Calvini Defense Security Chief,I.B.B.C. Secretary,Enzo Calvini,Elliot Whitman,Nicolai Yeshinski,Ahmet Sunay,Umberto Calvin,Ispettore Alberto Cerutti,Detective Iggy Ornelas",Tom Tykwer,0
50000000,"Action,Adventure,Science Fiction,Thriller","prison,usa president,earthquake,dystopia,attempt to escape,los angeles,reluctant hero",21.637234,1996/8/9,42277365,97.0,Escape from L.A.,5.6,373,"Snake Plissken,Malloy,Eddie,Hershe Las Palamas,President,Cuervo Jones,Brazen,Taslima,Utopia,Pipeline,Surgeon General of Beverly Hills,Test Tube,Saigon Shadow,Hershe Gang Member,Hershe Gang Member,Mescalito (uncredited),Surfer",John Carpenter,0
70000000,"Adventure,Animation,Family,Fantasy,Science Fiction","cold war,friendship,giant robot,sitting on a toilet,fear of unknown,1950s,laxative",61.245957,1999/8/6,23159305,86.0,The Iron Giant,7.6,1436,"Hogarth Hughes (voice),Annie Hughes (voice),The Iron Giant (voice),Kent Mansley (voice),Dean McCoppin (voice),General Rogard (voice),Mrs. Lynley Tensedge (voice),Foreman Marv Loach / Floyd Turbeaux (voice),Earl Stutz (voice),Additional Voices,Additional Voices,Additional Voices,Additional Voices,Additional Voices,Additional Voices,Additional Voices,Additional Voices,Additional Voices (voice),Additional Voices (voice),Additional Voices (voice),Additional Voices (voice),Additional Voices (voice),Additional Voices (voice),Additional Voices (voice),Additional Voices (voice),Additional Voices (voice),Additional Voices (voice),Additional Voices (voice),Additional Voices (voice)",Brad Bird,0
50000000,"Adventure,Comedy,Drama","ocean,film making,loss of mother,cynic,red cap,ship",25.237969,2004/12/10,34808403,119.0,The Life Aquatic with Steve Zissou,7.1,775,"Steve Zissou,Eleanor Zissou,Jane Winslett-Richardson,Klaus Daimler,Ned Plimpton,Alistair Hennessey,Oseary Drakoulias,Vladimir Wolodarsky,Bill Ubell,Pelé dos Santos,Intern 1,Festival Director,Antonia Cook,Esteban,Anne-Marie Sakowitz,Vikram Ray",Wes Anderson,0
50000000,"War,Action,Drama,History,Thriller","slavery,american civil war",21.589393,2016/6/24,25035950,139.0,Free State of Jones,6.6,428,"Newton Knight,Rachel,Moses Washington,Serena Knight,Daniel,Sumrall,Lieutenant Barbour,Miss Ellie,Prosecuting Attorney,Jasper,Amos Deason,Quitman,Injured Soldier,Confederate Color Guard,Freedman 1,Matthew Yates,Mary,Annie,Confederate Soldier,Junie Lee,Polling Station Clerk,Schoolgirl,Chester,Mrs. Deason,Col. Robert Lowry,Farmer 1,Town Folk,Sergeant,Third Man,Stillman Coleman,Aunt Sally,Col. McLemore,Old Man,Lt. Barbour,First Man,Edward James - Cotton Field Worker,Boy at Alice Hotel,Farmer 2",Gary Ross,0
50000000,"Drama,Thriller,Crime","prison,journalist,texas,professor,death penalty,death row,interview,murder,reporter,intern,innocent,activist",22.442241,2003/2/21,38955598,130.0,The Life of David Gale,7.3,480,"David Gale,Bitsey Bloom,Constance Hallaway,Zack Stemmons,Berlin,Dusty Wright,Nico the Goth Girl,Barbara Kreuster,Joe Mullarkey,Motel Waitress,Duke Grover,Braxton Belyeu,Supervising Guard,Door Guard,Jo Edna the Babysitter,Ross,John,TV Host,Governor Hardin,Officer Ramirez,Officer Hasermann,University President,DeathWatch Chief / TV Reporter,Hospital Orderly,New Homeowner,Inmate Cook,Warden,Bullhorn Protester,Bullhorn Protester,Bullhorn Protester,Sharon's Maid,Liú,TV Reporter,TV Reporter,TV Reporter,TV Reporter,TV Reporter,TV Reporter,Interviewee,Interviewee,Reporter A.J. Roberts,Margie,Grad Student,Berlin's Classmate,Jamie,Greer,TV Assistant Director,Sharon Gale,Radio Shed Executive,Josh,Rosie,Beth,Constance's Doctor,College Girl,Belyeu's Clerk,Belyeu's Assistant,Section 1835 Guard,TV Soprano,TV Tenor,Chaplain,Photographer,Religious Woman,News Cameraman,Barcelona Neighbor,Mail Girl,Guillermo,Timur,Calaf,TV Reporter,TV Reporter,TV Reporter,TV Reporter,TV Reporter,Interviewee,Interviewee,Interviewee,Interviewee,Protestor (uncredited),Traveler (uncredited),Concerned Man (uncredited),Protestor / Prison Inmate (uncredited),Businessman (uncredited),Texas Governor's Aide (uncredited),College Student (uncredited),Flight Attendant (uncredited),Dayplayer (uncredited),Party Girl (uncredited),College Professor (uncredited),College Student / Activist (uncredited),Student (uncredited),Protestor (uncredited),College Student (uncredited),State Trooper / Lunch Patron (uncredited),Reporter (uncredited),Student (uncredited),Drinking Game Contestant (uncredited),Coffee Boy (uncredited),Doctor (uncredited),Patient at AA Meeting (uncredited),Party Guest (uncredited),News Crew Cameraman (uncredited),Reporter (uncredited),Airline Pilot (uncredited),Reporter (uncredited),Protester (uncredited),Carla (uncredited),Sports Bar Youth (uncredited),Governor's Bodyguard (uncredited),Victim's Mother (uncredited),Background Reporter (uncredited),Partygoer (uncredited),Alcoholic (uncredited),College Student / Activist (uncredited),Prison Guard (uncredited),Protestor (uncredited),Protester / Party Girl (uncredited),Protestor (uncredited),Protester (uncredited),Interviewee (uncredited),News Magazine Secretary (uncredited),Salsa Dancer (uncredited),Shooter at Rally (uncredited),Flight Attendant (uncredited),6th St. Club Patron (uncredited),Prison Guard (uncredited)",Alan Parker,0
50000000,"Action,Crime,Drama,Mystery,Thriller","hitman,revenge,murder,on the run,mobster",74.64653,2015/3/11,71561644,114.0,Run All Night,6.3,1148,"Jimmy Conlon,Shawn Maguire,Mike Conlon,Danny Maguire,Pat Mullen,Gabrielle,Detective Harding,Margaret Conlon,Mr. Price,Kenan Boyle,Shawn's Wife,Brendan,Detective Jose Flores,Victor Grezda,Samir,Frank,Colston,Tommy",Jaume Collet-Serra,0
51500000,"Thriller,Crime,Mystery","london england,gay,male nudity,female nudity,father son relationship,sex,jealousy,underworld,undercover,hitman,russian,diary,human trafficking,midwife,murder,mother daughter relationship,orphan,gangster,motorcycle,bathhouse",35.481169,2007/9/14,55112356,100.0,Eastern Promises,7.2,848,"Anna Khitrova,Nikolai Luzhin,Kirill,Semyon,Helen,Yuri,Stepan,Ekren,Azim,Soyka,Tatiana,Tatiana (voice),Kirilenko,Chechen,Chechen,Doctor Aziz,Prostitute,Prostitute,Football Hooligan (uncredited)",David Cronenberg,0
50000000,"Action,Thriller,Adventure,Crime","diving,cocaine,shipwreck,sailing,airplane,wrack",14.723467,2005/9/30,44434439,110.0,Into the Blue,5.8,458,"Jared,Sam,Bryce,Amanda,Bates,Quinn,Reyes,Roy,Primo",John Stockwell,0
60000000,"Adventure,Drama,Action,History,War","schizophrenia,france,rape,siege,biography,orléans,charles vii.,false history,joan of arc,religious delusions",21.084542,1999/10/18,66976317,148.0,The Messenger: The Story of Joan of Arc,6.2,367,"Jeanne d’Arc,The Conscience,Yolande of Aragon,Charles VII,Gilles de Rais,Jean de Dunois,Comrade,Look Out,Bishop,English Judge,Captain,English Judge,Nobleman,Captain,Talbot,English Judge,Old Priest,The Bludgeoned French Soldier,Domremy's Priest,Joan's Father,Vaucouleurs' Priest,Captain,Compiegne's Mayor,Church's Peer,Xaintrailles,Dijon,Mary of Anjou's Lady's Companion,The Aunt,La Tremoille,English Judge,Poitiers' Inquisitor,Girl",Luc Besson,0
49900000,Comedy,"kidnapping,traitor,virgin,prince,princess,revenge,minotaur,knight,dragon,wedding,king,sword and sorcery",21.408222,2011/4/8,26121638,102.0,Your Highness,5.2,501,"Thadeous,Fabious,Isabel,Belladonna,Leezar,Julie,Boremont,Courtney,Manious the Bold,Thundarian,King Tallious,Royal Advisor,Mother,Mother,Mother,The Giant Troll,Maiden,Marteetee,Narrator / Soul of the Maze,Forest Woman,Forest Woman,Forest Woman,Regina,Minotaur,Daronius the Swift,Handmaiden,Warlock",David Gordon Green,0
50000000,"Drama,Thriller,Mystery","house fire,extension ladder,last day on job",19.267479,2011/9/30,38502340,84.0,Dream House,5.8,391,"Will Atenton,Ann Patterson,Libby Atenton,Jack Patterson,Boyce,Trish,Dee Dee,Chloe Patterson,Dr. Greeley,Dr. Medlin,Heather Keeler,Cindi,Artie,Officer Nelson,Capt. Conklin,Tommy,Sadie,Tony Ferguson,Young Author,Martin",Jim Sheridan,0
50000000,"Action,Drama,Thriller","journalist,museum,hostage drama,independent film",3.314004,1997/11/7,10541523,114.0,Mad City,5.9,81,"Sam Baily,Max Brackett,Laurie Callahan,Kevin Hollander,Lou Potts,Mrs. Banks,Dohlen,Lemke,The Kids,Cliff Williams,Doctor,CTN Junior Executive,Jay Leno,Jenny,Miss Rose",Costa-Gavras,0
50000000,"Action,Adventure,Comedy,Family","baby,hoodlum,lost child",21.312186,1994/7/1,16671505,99.0,Baby's Day Out,5.8,274,"Eddie,Laraine Cotwell,Norby,Veeko,Gilbertine,Mr. Andrews,Cop #2,Mrs. McCray",Patrick Read Johnson,0
50000000,"Drama,History,Romance","based on novel,burning of witches,puritan,pregnancy,period drama,extramarital affair",7.44268,1995/10/13,10382407,135.0,The Scarlet Letter,5.5,108,"Hester Prynne,Rev. Arthur Dimmesdale,Roger Chillingworth,Horace Stonehall,Gov. John Bellingham,Harriet Hibbons,Rev. Thomas Cheever,Goody Mortimer,Goody Gotwick,Meredith Stonehall,Mituba",Roland Joffé,1
22000000,"Drama,Thriller","cia,nuclear scientist,iraq,politician,duringcreditsstinger",12.54949,2010/5/20,24188922,108.0,Fair Game,6.5,235,"Valerie Plame,Joseph Wilson,Fred,Diana,Jim Pavitt,Hafiz,Sue,Steve,Lisa,Jeff,Trevor Wilson,CIA Tour Leader,Samantha Wilson,Jack,Bill,Dave,Right Wing Reporter,Cathie Martin",Doug Liman,0
50000000,"Action,Crime","bounty hunter,fbi,weapon,spectacle",18.394571,2005/9/22,22944502,127.0,Domino,6.0,444,"Domino Harvey,Ed Mosbey,Choco,Claremont Williams,Lateesha Rodriguez,Alf,Himself,Lashandra Davis,Lashindra Davis,Himself,Raul,Drake Bishop,Burke Beckett,Francis,Sophie Wynn,Edna Fender,Taryn Miles,Locus Fender,Kimmie,Mark Heiss,Chinegro Woman,The Wanderer,Himself,Young Domino,Girl Walking from Exploding Car,Howie Stein",Tony Scott,0
50000000,"Action,Thriller,Mystery,Romance","callgirl,san francisco,investigation,murder",8.189406,1995/10/13,9851610,95.0,Jade,5.2,44,"David Corelli,Katrina Gavin,Matt Gavin,Bob Hargrove,Governor Edwards,Patrice Jacinto,Karen Heller,Bill Barrett,Pat Callendar,D.A. Arnold Clifford,Mr. Green,Sandy,Executive,Assistant District Attorney,Assistant District Attorney,Assistant District Attorney,Assistant District Attorney,Mr. Wong,Corporate Man,Technician,Cop",William Friedkin,0
50000000,"Action,Thriller,Science Fiction","dystopia,mind control,gun battle,wrongful imprisonment,dystopic future,wrongful conviction,online gaming",27.631262,2009/9/3,40828540,95.0,Gamer,5.6,760,"Kable,Ken Castle,Simon,Angie,Hackman,Gina Parker Smith,Humanez Brother,Trace,Rick Rape,Humanez Dude,Freek,Scotch,Sandra,2Katchapredator,Delia,Female News Host #1,Kumdumpsta #1,Kumdumpsta #2,Stikkimuffin,Society Victim,Guard (uncredited),Lab Tech,Humanz Dude,Producer,Upgrade Guard,Agent Keith,News Co-Host #1,Caseworker,Genericon","Brian Taylor,Mark Neveldine",0
60000000,"Fantasy,Drama,Romance","civil war,southern usa,magic,light,dark,class prejudice,casters,based on young adult novel",40.721373,2013/2/13,60052138,124.0,Beautiful Creatures,5.6,984,"Ethan Wate,Lena Duchannes,Macon Ravenwood,Amma Treadeau,Ridley Duchaness,Wesley ""Link"" Lincoln,Mrs. Lincoln / Sarafine Duchannes,Emmaline Duchannes,Delphine Duchannes,Emily Asher,Savannah Snow,Genevieve Duchannes,Larkin Ravenwood,Mr. Lee,Mrs. Hester,Reverend Stephens,Mayor Snow,Principal Herbert,Ethan Carter Wate,Mrs. Asher,Mrs. Snow,Union Captain,Union Soldier,Train Teen,Isobel Duchannes (uncredited),Katherine Duchannes (uncredited),Althea Duchannes (uncredited),Juliette Duchannes (uncredited),Justine Duchannes (uncredited),Charlotte Duchannes (uncredited),Duchanness (uncredited),Billy (uncredited),Mitchell Wate (uncredited),Lila Wate (uncredited),Leopard Lady (uncredited),Suttler (uncredited),Castor (uncredited),Caster (uncredited),Town Resident (uncredited),Caster Shades (uncredited),Little Ninja (uncredited),Deputy Sheriff (uncredited),Townsfolk (uncredited),Confederate Soldier (uncredited),Spectator (uncredited),Gatlin Dad (uncredited),Town Resident (uncredited)",Richard LaGravenese,1
50000000,Comedy,"stupidity,sequel,fashion,male model,fashion model,modeling",37.253774,2016/2/6,55969000,100.0,Zoolander 2,4.7,797,"Derek Zoolander,Hansel,Mugatu,Montana Grosso,Alexanya Atoz,VIP,Don Atari,Katinka,Matilda Jeffries,Evil DJ,Todd,Derek Jr.,,Agent Flippo,,All,Geoff Mille,Maury Ballstein,'Old and Lame' Show Attendee,,Himself,Hot Shepherdess,Kim Kardashian,Latex BDSM,Lenny Kravitz,Demi Lovato,,,Chazz Spencer,,,,,,,'Old and Lame' Show Attendee,,,,Susan Sarandon,Adam,Warden,Himself,Seductress,Don Atari's Posse,A$AP Rocky,Natalka,'Old and Lame' Show Attendee,Hairdresser,'Old and Lame' Show DJ,,Eve,,,,,,,,,,,Mom Tourist,Girl Tourist,Police Officer,4 Year Old Derek Jr.,Nubian Princess,Wise Village Man,Maori Warrior,Sumo Wrestler,Chimney Sweep,Hot Milkmaid,Elfin Huntress,Paparazzo,Paparazzo,Don Atari's Posse,Don Atari's Posse,Don Atari's Posse,Don Atari's Posse,Don Atari's Posse,Don Atari's Posse,Don Atari's Posse,Don Atari's Posse,Don Atari's Posse,Don Atari's Posse,'Old and Lame' Show Attendee,'Old and Lame' Show Attendee,'Old and Lame' Show Attendee,'Old and Lame' Show Attendee,'Old and Lame Show' Attendee,'Old and Lame' Show Attendee,'Old and Lame' Show Attendee,'Old and Lame' Show Attendee,Alexanya's Bodyguard,Alexanya's Bodyguard,Alexanya's Publicist,Fabrizio,Sexy Twin,Sexy Twin,Mysterious Snake Woman,Hasidic Man,Circus Strong Man,Babushka,Former Male Model Prison Guard,Former Male Model Prison Guard,Fashionista,Fashion Designer,Fashion Media,Gondolier,Fashion Photographer,Fashionista,Model,Model,British Newscaster,Waiter,Priest at Shop Window,Fashionista,Fashion Media,Fashionista,Fashion Editor,Fashion Show Attendee,Gleek,Fashion Model,Hipster Salesperson",Ben Stiller,0
50000000,"Comedy,Crime","hotel,robbery,based on novel,judge,hawaii,blackmail,seduction,yacht,waterfall,delinquency,safe,stolen money,deception,skinny dipping,cell phone,double cross,beach house,elmore leonard,scheming,yellow bikini",6.397388,2004/1/30,6808550,88.0,The Big Bounce,5.0,76,"Jack Ryan,Walter Crewes,Ray Ritchie,Nancy Hayes,Joe Lurie,Lou Harris,Alison Ritchie,Bob Rogers, Jr.,Bob Rogers, Sr.,Ned Coleman,Frank Pizzarro,Jimmy Opono,Con Nuuiwa,Barry Salu,Number 9 (Virginia)",George Armitage,1
50000000,"Fantasy,Thriller,Action,Crime","bone,car explosion,premarital sex,satanic cult,driver's license,finger gun,backhand slap,car jump,man punching a woman,magic trick",30.387148,2011/2/24,28931401,105.0,Drive Angry,5.3,600,"Milton,Piper,Accountant,Jonah King,Webster,Norma Jean,Candy,Mona,Frank,Fat Lou,Cap,American Indian Mother,Rookie,Guy with Camera Phone,Latino Busboy,Sarge,Roy,Uniformed Officer,Babysitter,Trooper #1,Trooper #2,Teen #1,Teen #2,TV Male News Reporter #1,TV Female News Reporter #2,Milton's Daughter (Older),Fucking Driver,Fucking Middle,Fucking Passenger,Cultist with Iron Pipe,Cultist with Sickle,Cultist with Machete,Cultist with Hatchet,Cowboy with Cattle Prod,Cultist with Sledge,Man in Leather Jacket,Man with Wig,Burly Dude,Tattooed Guy,Business Woman,Thin Old Man,Lady in Leopard Skin,Truck Driving Woman,Bar Patron,American Indian Dad,Laughing Cowgirl,Resturant Patron,Bar Patron,Restaurant Patron,Milton's Daughter - Younger,Highway Patrol",Patrick Lussier,0
50000000,"Action,Adventure,Science Fiction,Thriller","martial arts,revenge,street fighter,based on video game",8.139676,2009/2/27,12764201,97.0,Street Fighter: The Legend of Chun-Li,3.9,112,"Chun-Li,Charlie Nash,Bison,Balrog,Det. Maya Sunee,Gen,Cantana",Andrzej Bartkowiak,1
49000000,"Action,Science Fiction,Thriller",dual identity,21.746245,2001/11/2,72700000,87.0,The One,5.7,437,"Gabe Law / Gabriel Yulaw / Lawless,MVA Agent Evan Funsch,T.K. Law / Massie Walsh,MVA Agent Harry Roedecker / Gas Station Attendant,LAPD Officer Bobby Aldrich / 'A' World Inmate #1,Yates,D'Antoni,MVA Supervisor,Prison Warden,Nurse Besson,MRI Technician,Sgt. Siegel,Hugo,Cesar,Rotten Ronnie,Dr. Hamilton,Dr. Franklin,Woo,Dr. Hackler",James Wong,0
49000000,"Action,Comedy,Thriller,Crime,Mystery","rock and roll,show business,rock star,heavy metal,murder,private detective",2.808428,1990/7/11,20423389,104.0,The Adventures of Ford Fairlane,6.2,71,"Ford Fairlane,Julian Grendel,Colleen Sutton,Don Cleveland,Jazz,Lt. Amos,Zuzu Petals,Johnny Crunch,Smiley,Sam the Sleaze Bag,Bobby Black,Club Singer,Melodi,The Kid,Pussycat,MTV VJ,Sorority Girl,Pussycat,Kyle Troy,Club Guy,Club Guy,Punk Gunslinger,Punk Gunslinger,Detective,Pussycat,Pussycat,Twin Club Girl,Twin Club Girl,Lydia,Bouncer,College Boy,College Boy,Frat Boy,Frat Boy,Sleazy Guy,Sorority Girl,Sorority Girl,Sorority Girl,Bartender,Tour Guide,Amiable Tourist,Mortician,Mortician,Receptionist,Receptionist,Bel Air Party Singer,Slam the Rapper,Damion Flemm,Girl on Ladder,Piano Mover,Club Dancer #1 (uncredited),Sorority Girl (uncredited),Girl at Funeral (uncredited),Surfer Outside of Bar (uncredited),Club Guy Bob (uncredited)",Renny Harlin,0
50000000,"Drama,Comedy","great britain,musical,rock,pirate radio,swinging 60s",31.02233,2009/4/1,36348784,116.0,The Boat That Rocked,7.2,666,"Carl,Le Comte,Gavin,Quentin,Charlotte,Dave,Dormandy,Eleonore,Desiree,Twatt,Angus,Simon,Felicity,Angus' Boat Girl,Mark,News John,Thick Kevin,Bob,Harold,Miss C,Marianne,Mr. Roberts,James,Mrs. Roberts,Transfer Boatman,Mrs. Dormandy,Model,Marianne's Captain,Margaret,Commanding officer",Richard Curtis,1
48000000,"Thriller,Drama,Crime","usa,war on drugs,drug traffic,drug dealer,drug smuggle,addicted,police operation,united states–mexico barrier,addiction,drug lord",25.170217,2000/12/27,207515725,147.0,Traffic,6.9,562,"Robert Wakefield,Javier Rodriguez,Manolo Sanchez,Gen. Arturo Salazar,Mark,Lawery Rodman,Helena Ayala,Arnie Metzger,Caroline Wakefield,Montel Gordon,Helena's Friend,Juan Obregón,Eduardo Ruiz,Porfilio Madrigal,DEA Agent - CalTrans,DEA Agent - CalTrans,Witness #2,Desert Truck Driver,General Arturo Salazar,Salazar Soldier / The Torturer,Salazar Soldier #2,Lawyer Rodman,Neighbor (uncredited),Rosario,Seth Abrahms,Chief of Staff,Ray Castro,Social Worker,Francisco Flores",Steven Soderbergh,0
48000000,"Adventure,Action","saving the world,venice,holy grail,library,riddle,father son relationship,whip,treasure,nazis,entrapment,crusader,treasure hunt,escape,panzer,order of the templars,archaeologist,indiana jones,archeology ",80.972475,1989/5/24,474171806,127.0,Indiana Jones and the Last Crusade,7.6,3152,"Indiana Jones,Professor Henry Jones,Dr. Marcus Brody,Dr. Elsa Schneider,Sallah,Walter Donovan,Indiana Jones (young),Vogel,Kazim,Grail Knight,Fedora,Sultan,Panama Hat,Mrs. Donovan,Butler,Young Henry,Herman,Roscoe,Half Breed,Rough Rider,Sheriff,Deputy Sheriff,Young Panama Hat,Scout Master,Scout #1,Scout #2,Professor Stanton,Dr. Mulbray,Man at Hitler Rally,German Officer at Hitler Rally,Hatay Soldier in Temple,Zeppelin Crewman,Principal SS Officer at Castle,Officer at Castle,Female Officer at Castle,Young Officer at Castle,Hatay Tank Gunner,Hatay Tank Driver,Gestapo,Film Director,G-Man,Man on Zeppelin,Irene,Flower Girl,Gestapo,Tank Crewman Hit by Periscope (uncredited),German Soldier (uncredited),Passenger on Airship (uncredited),Adolf Hitler (uncredited),Tank Crewman (uncredited),World War One Ace",Steven Spielberg,0
