budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,14624,"[{""id"": 1158, ""name"": ""grandfather grandson relationship""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10329, ""name"": ""wealth""}, {""id"": 156479, ""name"": ""inheritance fight""}]",en,The Ultimate Gift,"When his wealthy grandfather finally dies, Jason Stevens fully expects to benefit when it comes to the reading of the will. But instead of a sizable inheritance, Jason receives a test, a series of tasks he must complete before he can get any money.",4.976268,"[{""name"": ""The Ultimate Gift LLC"", ""id"": 3914}, {""name"": ""Dean River Productions"", ""id"": 3915}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006/10/20,0,114,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Ultimate Gift,,
9000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}]",,10179,"[{""id"": 526, ""name"": ""rebel""}, {""id"": 3386, ""name"": ""space war""}, {""id"": 4237, ""name"": ""water""}, {""id"": 196377, ""name"": ""sci-fi comedy""}]",en,The Ice Pirates,"The time is the distant future, where by far the most precious commodity in the galaxy is water. The last surviving water planet was somehow removed to the unreachable centre of the galaxy at the end of the galactic trade wars. The galaxy is ruled by an evil emperor (John Carradine) presiding over a trade oligarchy that controls all mining and sale of ice from asteroids and comets.",3.810697,"[{""name"": ""JF Productions"", ""id"": 3893}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1984/3/16,0,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A totally SPACED adventure! ...You have to be there to see it.,The Ice Pirates,,
9000000,"[{""id"": 18, ""name"": ""Drama""}]",,15568,[],en,Gracie,"This is the story of a teenager named Gracie Bowen, who lives in South Orange, New Jersey, is crazy about soccer, as are her three brothers and former soccer star father. Although Gracie wants to join her brothers and father in the nightly practices, she is discouraged by everyone except her elder brother, Johnny. Her father does not believe that girls should play soccer and tells her that she is neither tough enough nor talented enough to play with the boys team. Undeterred, Gracie finds reserves of strength she never knew existed, and persists in changing everyone's beliefs in what she is capable of, including her own. She faces an uphill battle when she fights to give women the opportunity to play competitive soccer. But as the beautiful and strong person that she has always been but she also brings her family together in the face of their own tragedy.",2.365328,"[{""name"": ""Elevation Filmworks"", ""id"": 1840}, {""name"": ""Ursa Major Films LLC"", ""id"": 87838}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007/6/1,2955039,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Gracie,,
9000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,14057,"[{""id"": 10183, ""name"": ""independent film""}]",en,Trust the Man,"Overachieving actress, Rebecca (Moore), must come to grips with her failing marriage to stay-at-home dad, Tom (Duchovny). While Rebecca's slacker brother, Tobey (Billy Crudup), can't seem to commit to his aspiring-novelist girlfriend, Elaine (Maggie Gyllenhaal). As both relationships spin out of control, the two couples embark on a quest to rediscover the magic and romance of falling in love in New York.",5.2545,"[{""name"": ""Trust the Man LLC"", ""id"": 3935}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005/9/1,0,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Men play the game. Women know the score.,Trust the Man,,
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",,12621,"[{""id"": 2176, ""name"": ""music teacher""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6034, ""name"": ""theatre milieu""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 9310, ""name"": ""latina""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 208095, ""name"": ""sweat""}]",en,Hamlet 2,"From the same people that brought you ""Little Miss Sunshine,"" Hamlet 2 is the story of Dana Marschz, a high school drama teacher facing the cancellation of his program. A spoof on the typical story of bringing inner city and privileged youth together to succeed, this offbeat comedy contains a hilarious musical finale.",5.293363,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008/1/21,0,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One high school drama teacher is about to make a huge number 2.,Hamlet 2,,
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",,1808,"[{""id"": 237, ""name"": ""gay""}, {""id"": 1025, ""name"": ""great britain""}, {""id"": 2398, ""name"": ""narration""}, {""id"": 33973, ""name"": ""glam rock""}, {""id"": 154937, ""name"": ""bisexual""}, {""id"": 174262, ""name"": ""music journalism""}, {""id"": 174272, ""name"": ""school uniform""}, {""id"": 174274, ""name"": ""\u00a0begins with text""}, {""id"": 174280, ""name"": ""imaginary band""}, {""id"": 174281, ""name"": ""baby left on doorstep""}, {""id"": 174283, ""name"": ""fictional band""}, {""id"": 174286, ""name"": ""down feather""}, {""id"": 207928, ""name"": ""19th century""}, {""id"": 208289, ""name"": ""1980s""}]",en,Velvet Goldmine,"Almost a decade has elapsed since Bowie esque glam superstar Brian Slade staged his own death and escaped the spotlight of the London scene.  Now, investigative journalist Arthur Stuart is on assignment to uncover the truth of the enigmatic Slade's rise and fall.  Stuart, himself forged by the music of the 1970s, explores the larger-than-life stars who were once his idols and what has become of them since the turn of the new decade.",10.932711,"[{""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Single Cell Pictures"", ""id"": 279}, {""name"": ""Newmarket Capital Group"", ""id"": 506}, {""name"": ""Goldwyn Films"", ""id"": 720}, {""name"": ""Killer Films"", ""id"": 1422}, {""name"": ""Zenith Entertainment"", ""id"": 3644}, {""name"": ""Miramax"", ""id"": 53009}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1998/10/23,1053788,119,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Style matters. Even when it comes to murder.,Velvet Goldmine,,
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",,293670,"[{""id"": 572, ""name"": ""sex""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 2626, ""name"": ""exorcism""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9712, ""name"": ""possession""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10093, ""name"": ""priest""}, {""id"": 10541, ""name"": ""curse""}, {""id"": 10586, ""name"": ""korea""}, {""id"": 11326, ""name"": ""shaman""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 18255, ""name"": ""rural""}, {""id"": 41557, ""name"": ""shrine""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 175681, ""name"": ""gluttony""}, {""id"": 233024, ""name"": ""korean""}, {""id"": 233025, ""name"": ""divination""}]",ko,곡성,A stranger arrives in a little village and soon after a mysterious sickness starts spreading. A policeman is drawn into the incident and is forced to solve the mystery in order to save his daughter.,9.05029,"[{""name"": ""Fox International Productions"", ""id"": 7485}, {""name"": ""Fox Video Korea"", ""id"": 11766}]","[{""iso_3166_1"": ""KR"", ""name"": ""South Korea""}]",2016/5/12,0,156,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Never be tempted.,The Wailing,,
9000000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10751, ""name"": ""Family""}]",http://movies2.foxjapan.com/glee/,67675,"[{""id"": 6029, ""name"": ""concert""}, {""id"": 11634, ""name"": ""live performance""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Glee: The Concert Movie,"A concert documentary shot during the Glee Live! In Concert! summer 2011 tour, featuring song performances and Glee fans' life stories and how the show influenced them.",9.933926,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Ryan Murphy Productions"", ""id"": 19328}, {""name"": ""Twentieth Century Fox Television"", ""id"": 24245}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011/8/11,18663238,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Glee: The Concert Movie,,
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",,27329,"[{""id"": 2011, ""name"": ""queen""}, {""id"": 3434, ""name"": ""thailand""}, {""id"": 4278, ""name"": ""invasion""}]",th,สุริโยไท,"During the 16th century, as Thailand contends with both a civil war and Burmese invasion, a beautiful princess rises up to help protect the glory of the Kingdom of Ayothaya. Based on the life of Queen Suriyothai.",0.843067,"[{""name"": ""American Zoetrope"", ""id"": 70}, {""name"": ""Prommitr International Production"", ""id"": 8972}]","[{""iso_3166_1"": ""TH"", ""name"": ""Thailand""}]",2001/8/17,0,185,"[{""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",Released,,The Legend of Suriyothai,,
9000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,29514,"[{""id"": 977, ""name"": ""cat""}, {""id"": 1003, ""name"": ""photographer""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 3298, ""name"": ""hallucination""}, {""id"": 3363, ""name"": ""hypnosis""}, {""id"": 5332, ""name"": ""greed""}, {""id"": 7464, ""name"": ""alcoholism""}, {""id"": 9706, ""name"": ""anthology""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 13153, ""name"": ""spirit""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 214544, ""name"": ""horror anthology""}]",en,Due occhi diabolici,"Two horror segments based on Edgar Allan Poe stories set in and around the city of Pittsburgh. ""The Facts in the Case of M. Valdemar"" concerns a cheating wife who is trying to scam her dying husband out of millions by having her doctor/hypnotist lover hypnotize the geezer into signing his dough over to her. The old man dies while under hypnosis and is stuck in the limbo between the here and the hereafter. The door to the physical world is opened and the undead attempt to enter it. ""Black Cat"" is the story of Rodd Usher, an alcoholic photographer/artist, who descends into madness after he kills a stray cat that his live-in girlfriend Annabelle brings home. One murder leads to another, and the complex cover-ups begin.",8.218383,[],"[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1990/1/25,0,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,When I wake you... you'll be dead,Two Evil Eyes,,
6000000,"[{""id"": 35, ""name"": ""Comedy""}]",,250349,[],fr,Barbecue,"On his 50th birthday, a man who's been watching his weight, health and temper all his life suffers a heart attack. He's been doing everything he was told he should do and it still didn't help. He decides to turn the page and let loose.",5.119593,"[{""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Same Player"", ""id"": 4696}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Cin\u00e9france 1888"", ""id"": 31229}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2014/4/30,14348529,98,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,,Barbecue,,
9000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,12454,[],en,All or Nothing,"Penny's love for her partner, taxi-driver Phil, has run dry. He is a gentle, philosophical guy, and she works on the checkout at a supermarket...",2.872281,"[{""name"": ""Les Films Alain Sarde"", ""id"": 635}, {""name"": ""Thin Man Films"", ""id"": 10100}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2002/5/17,0,128,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,,All or Nothing,,
9000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.princesskaiulanimovie.com/,39806,"[{""id"": 5565, ""name"": ""biography""}, {""id"": 6165, ""name"": ""historical figure""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 8029, ""name"": ""drama""}, {""id"": 9672, ""name"": ""based on true story""}]",en,Princess Kaiulani,"Lush scenery and gorgeous photography highlight this bio of Princess Kaiulani (Q'Orianka Kilcher), a 19th-century Hawaiian princess raised in England but determined to maintain her people's independence from aggressive American businessmen. After being sent to England as a child by her Scottish father, Kaiulani returns to Hawaii and becomes a political activist who fights to retain her throne, even though she must leave her English paramour.",0.717811,"[{""name"": ""Island Film Group"", ""id"": 7274}, {""name"": ""Trailblazer Films"", ""id"": 7275}, {""name"": ""Screen East"", ""id"": 7276}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010/5/14,771499,130,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Her heart was torn between love and the future of Hawaii...,Princess Kaiulani,,
5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10769, ""name"": ""Foreign""}]",,15699,"[{""id"": 4781, ""name"": ""miner""}, {""id"": 5657, ""name"": ""australia""}, {""id"": 6564, ""name"": ""terminal illness""}, {""id"": 7942, ""name"": ""imaginary friend""}, {""id"": 10183, ""name"": ""independent film""}]",en,Opal Dream,"Pobby &amp; Dingan are invisible. They live in an opal town in Australia and are friends with Kellyanne, the 9 year-old daughter of an opal miner. The film tells the story of the bizarre and inexplicable disappearance of Pobby &amp; Dingan, Kellyanne's imaginary friends, and the impact this has on her family and the whole town. The story is told through the eyes of Kellyanne's 11 years old brother Ashmol.",1.458884,"[{""name"": ""Renaissance Films"", ""id"": 3102}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2006/11/22,140666,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Opal Dream,,
6500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",http://www.flammenogcitronen.dk/,8883,"[{""id"": 782, ""name"": ""assassin""}, {""id"": 792, ""name"": ""copenhagen""}, {""id"": 836, ""name"": ""resistance""}, {""id"": 1522, ""name"": ""repayment""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2052, ""name"": ""traitor""}, {""id"": 3637, ""name"": ""double agent""}, {""id"": 4690, ""name"": ""moral conflict""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14536, ""name"": ""crime""}, {""id"": 15272, ""name"": ""gestapo""}, {""id"": 193305, ""name"": ""dishonesty""}]",da,Flammen & Citronen,"During Nazi occupation, red-headed Bent Faurschou-Hviid (""Flame"") and Jørgen Haagen Schmith (""Citron""), assassins in the Danish resistance, take orders from Winther, who's in direct contact with Allied leaders. One shoots, the other drives. Until 1944, they kill only Danes; then Winther gives orders to kill Germans. When a target tells Bent that Winther's using them to settle private scores, doubt sets in, complicated by Bent's relationship with the mysterious Kitty Selmer, who may be a double agent. Also, someone in their circle is a traitor. Can Bent and Jørgen kill an über-target, evade capture, and survive the war? And is this heroism, naiveté, or mere hatred?",7.028946,"[{""name"": ""Det Danske Filminstitut"", ""id"": 118}, {""name"": ""W\u00fcste Filmproduktion"", ""id"": 204}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""TV2 Danmark"", ""id"": 758}, {""name"": ""Sveriges Television (SVT)"", ""id"": 3221}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Yleisradio (YLE)"", ""id"": 5975}, {""name"": ""Match Factory, The"", ""id"": 7306}, {""name"": ""Medienboard Berlin-Brandenburg"", ""id"": 7307}, {""name"": ""Sirena Film"", ""id"": 9111}, {""name"": ""Fonds Eurimages du Conseil de l'Europe"", ""id"": 11011}, {""name"": ""Deutsche Filmf\u00f6rderfonds (DFFF)"", ""id"": 11238}, {""name"": ""Nimbus Film Productions"", ""id"": 11672}, {""name"": ""W\u00fcste Film Ost"", ""id"": 11673}, {""name"": ""OC Film"", ""id"": 11674}, {""name"": ""Duckling A/S"", ""id"": 11675}, {""name"": ""Mainstream"", ""id"": 11676}, {""name"": ""Kameraudlejningen"", ""id"": 11677}, {""name"": ""4\u00bd"", ""id"": 11678}, {""name"": ""Nordic Film och TV Fund"", ""id"": 11679}, {""name"": ""Filmf\u00f6rderung Hamburg Schleswig-Holstein"", ""id"": 11680}, {""name"": ""Sandrew Metronome Denmark"", ""id"": 11681}, {""name"": ""TV2 Norge"", ""id"": 11682}, {""name"": ""NFP Marketing & Distribution"", ""id"": 11683}, {""name"": ""Substanz Film"", ""id"": 11685}]","[{""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""FI"", ""name"": ""Finland""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",2008/3/25,0,130,"[{""iso_639_1"": ""da"", ""name"": ""Dansk""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,,Flame & Citron,,
